,0
2151,it
2152,approved
2153,and
2154,they
2155,want
2156,to
2157,tie
2158,it
2159,to
2160,the
2161,wall
2162,which
2163,is
2164,okay
2165,with
2166,me
2167,but
2168,both
2169,should
2170,get
2171,approved
2172,they
2173,don
2174,t
2175,want
2176,it
2177,to
2178,be
2179,approved
2180,remember
2181,what
2182,i
2183,said
2184,they
2185,don
2186,t
2187,want
2188,it
2189,to
2190,be
2191,approved
2192,they
2193,want
2194,to
2195,make
2196,it
2197,part
2198,of
2199,the
2200,campaign
2201,well
2202,we
2203,ll
2204,make
2205,it
2206,part
2207,of
2208,the
2209,campaign
2210,also
2211,and
2212,we
2213,ll
2214,win
2215,because
2216,we
2217,re
2218,going
2219,to
2220,win
2221,on
2222,those
2223,issues
2224,applause
2225,my
2226,administration
2227,is
2228,also
2229,confronting
2230,things
2231,called
2232,sanctuary
2233,cities
2234,that
2235,shield
2236,dangerous
2237,criminals
2238,and
2239,every
2240,day
2241,sanctuary
2242,cities
2243,release
2244,illegal
2245,immigrants
2246,and
2247,drug
2248,dealers
2249,traffickers
2250,and
2251,gang
2252,members
2253,back
2254,into
2255,our
2256,communities
2257,they
2258,re
2259,protected
2260,by
2261,these
2262,cities
2263,and
2264,you
2265,say
2266,what
2267,are
2268,they
2269,doing
2270,they
2271,re
2272,safe
2273,havens
2274,for
2275,just
2276,some
2277,terrible
2278,people
2279,some
2280,terrible
2281,people
2282,and
2283,they
2284,re
2285,making
2286,it
2287,very
2288,dangerous
2289,for
2290,our
2291,law
2292,enforcement
2293,officers
2294,you
2295,see
2296,it
2297,all
2298,the
2299,time
2300,as
2301,the
2302,people
2303,of
2304,new
2305,hampshire
2306,have
2307,learned
2308,firsthand
2309,ending
2310,sanctuary
2311,cities
2312,is
2313,crucial
2314,to
2315,stopping
2316,the
2317,drug
2318,addiction
2319,crisis
2320,and
2321,your
2322,governor
2323,who
2324,is
2325,great
2326,the
2327,numbers
2328,are
2329,going
2330,down
2331,in
2332,new
2333,hampshire
2334,i
2335,don
2336,t
2337,know
2338,if
2339,you
2340,ve
2341,seen
2342,it
2343,but
2344,the
2345,numbers
2346,are
2347,going
2348,down
2349,chris
2350,we
2351,were
2352,just
2353,stand
2354,up
2355,chris
2356,applause
2357,it
2358,s
2359,really
2360,one
2361,of
2362,the
2363,few
2364,bright
2365,spots
2366,where
2367,the
2368,numbers
2369,actually
2370,are
2371,going
2372,down
2373,and
2374,that
