,0
2381,what
2382,few
2383,people
2384,noticed
2385,is
2386,that
2387,i
2388,never
2389,won
2390,anything
2391,you
2392,didn
2393,t
2394,win
2395,for
2396,me
2397,they
2398,never
2399,saw
2400,my
2401,troops
2402,they
2403,never
2404,saw
2405,reagan
2406,s
2407,regiments
2408,the
2409,american
2410,people
2411,you
2412,won
2413,every
2414,battle
2415,with
2416,every
2417,call
2418,you
2419,made
2420,and
2421,letter
2422,you
2423,wrote
2424,demanding
2425,action
2426,well
2427,action
2428,is
2429,still
2430,needed
2431,if
2432,we
2433,re
2434,to
2435,finish
2436,the
2437,job
2438,reagan
2439,s
2440,regiments
2441,will
2442,have
2443,to
2444,become
2445,the
2446,bush
2447,brigades
2448,soon
2449,he
2450,ll
2451,be
2452,the
2453,chief
2454,and
2455,he
2456,ll
2457,need
2458,you
2459,every
2460,bit
2461,as
2462,much
2463,as
2464,i
2465,did
2466,finally
2467,there
2468,is
2469,a
2470,great
2471,tradition
2472,of
2473,warnings
2474,in
2475,presidential
2476,farewells
2477,and
2478,i
2479,ve
2480,got
2481,one
2482,that
2483,s
2484,been
2485,on
2486,my
2487,mind
2488,for
2489,some
2490,time
2491,but
2492,oddly
2493,enough
2494,it
2495,starts
2496,with
2497,one
2498,of
2499,the
2500,things
2501,i
2502,m
2503,proudest
2504,of
2505,in
2506,the
2507,past
2508,eight
2509,years
2510,the
2511,resurgence
2512,of
2513,national
2514,pride
2515,that
2516,i
2517,called
2518,the
2519,new
2520,patriotism
2521,this
2522,national
2523,feeling
2524,is
2525,good
2526,but
2527,it
2528,won
2529,t
2530,count
2531,for
2532,much
2533,and
2534,it
2535,won
2536,t
2537,last
2538,unless
2539,it
2540,s
2541,grounded
2542,in
2543,thoughtfulness
2544,and
2545,knowledge
2546,an
2547,informed
2548,patriotism
2549,is
2550,what
2551,we
2552,want
2553,and
2554,are
2555,we
2556,doing
2557,a
2558,good
2559,enough
2560,job
2561,teaching
2562,our
2563,children
2564,what
2565,america
2566,is
2567,and
2568,what
2569,she
2570,represents
2571,in
2572,the
2573,long
2574,history
2575,of
2576,the
2577,world
2578,those
2579,of
2580,us
2581,who
2582,are
2583,over
2584,35
2585,or
2586,so
2587,years
2588,of
2589,age
2590,grew
2591,up
2592,in
2593,a
2594,different
2595,america
2596,we
2597,were
2598,taught
2599,very
2600,directly
2601,what
2602,it
2603,means
2604,to
2605,be
2606,an
2607,american
2608,and
2609,we
2610,absorbed
2611,almost
2612,in
2613,the
2614,air
2615,a
2616,love
2617,of
2618,country
2619,and
2620,an
2621,appreciation
2622,of
2623,its
2624,institutions
2625,if
2626,you
2627,didn
2628,t
2629,get
2630,these
2631,things
2632,from
2633,your
2634,family
2635,you
2636,got
2637,them
2638,from
2639,the
2640,neighborhood
2641,from
2642,the
2643,father
2644,down
2645,the
2646,street
2647,who
2648,fought
2649,in
2650,korea
2651,or
2652,the
2653,family
2654,who
2655,lost
2656,someone
2657,at
2658,anzio
2659,or
2660,you
2661,could
2662,get
2663,a
2664,sense
2665,of
2666,patriotism
2667,from
2668,school
2669,and
2670,if
2671,all
2672,else
2673,failed
2674,you
2675,could
2676,get
2677,a
2678,sense
2679,of
2680,patriotism
2681,from
2682,the
2683,popular
2684,culture
2685,the
2686,movies
2687,celebrated
2688,democratic
2689,values
2690,and
2691,implicitly
2692,reinforced
2693,the
2694,idea
2695,that
2696,america
2697,was
2698,special
2699,tv
2700,was
2701,like
2702,that
2703,too
2704,through
2705,the
2706,mid
2707,60s
2708,but
2709,now
2710,we
2711,re
2712,about
2713,to
2714,enter
2715,the
2716,90s
2717,and
2718,some
2719,things
2720,have
2721,changed
2722,younger
2723,parents
2724,aren
2725,t
2726,sure
2727,that
2728,an
2729,unambivalent
2730,appreciation
2731,of
2732,america
2733,is
2734,the
2735,right
2736,thing
2737,to
2738,teach
2739,modern
2740,children
2741,and
2742,as
2743,for
2744,those
2745,who
2746,create
2747,the
2748,popular
2749,culture
2750,well
2751,grounded
2752,patriotism
2753,is
2754,no
2755,longer
2756,the
2757,style
2758,our
2759,spirit
2760,is
