,0
1727,may
1728,i
1729,salute
1730,congressmen
1731,us
1732,today
1733,congressman
1734,joe
1735,barton
1736,congressman
1737,jack
1738,fields
1739,commissioner
1740,rick
1741,perry
1742,kay
1743,bailey
1744,hutchison
1745,representative
1746,ogden
1747,old
1748,friend
1749,fred
1750,mcclure
1751,served
1752,side
1753,white
1754,house
1755,may
1756,i
1757,thank
1758,chairman
1759,ross
1760,margraves
1761,wonderful
1762,program
1763,arranged
1764,today
1765,i
1766,heard
1767,library
1768,i
1769,salute
1770,board
1771,regents
1772,members
1773,members
1774,library
1775,committee
1776,chancellor
1777,richardson
1778,i
1779,think
1780,i
1781,mentioned
1782,i
1783,salute
1784,i
1785,want
1786,say
1787,thanks
1788,hosts
1789,memorial
1790,student
1791,center
1792,political
1793,forum
1794,forum
1795,started
1796,i
1797,think
1798,congressman
1799,bob
1800,eckhardt
1801,i
1802,first
1803,two
1804,speakers
1805,speak
1806,political
1807,forum
1808,i
1809,hate
1810,tell
1811,far
1812,back
1813,anyway
1814,i
1815,glad
1816,back
1817,may
1818,i
1819,send
1820,heartiest
1821,thanks
1822,corps
1823,cadets
1824,fightin
1825,texas
1826,aggies
1827,band
1828,i
1829,told
1830,bill
1831,mobley
1832,ross
1833,earlier
1834,personal
1835,note
1836,i
1837,looking
1838,forward
1839,spending
1840,time
1841,actively
1842,participating
1843,presidential
1844,library
1845,built
1846,helping
1847,school
1848,public
1849,service
1850,part
1851,library
1852,barbara
1853,i
1854,looking
1855,forward
1856,part
1857,family
1858,thank
1859,much
1860,business
1861,hand
1862,36
1863,days
1864,i
1865,hand
1866,stewardship
1867,great
1868,nation
1869,capping
1870,career
1871,public
1872,service
1873,began
1874,50
1875,years
1876,ago
1877,wartime
1878,skies
1879,pacific
1880,country
1881,great
1882,contest
1883,entered
1884,uneasy
1885,peace
1886,see
1887,fires
1888,world
1889,war
1890,ii
1891,cooled
1892,longer
1893,cold
1894,war
1895,one
1896,froze
1897,world
1898,two
1899,opposing
1900,camps
1901,one
1902,side
1903,america
1904,allies
1905,forces
1906,freedom
1907,thus
1908,alien
1909,ideology
1910,cast
1911,shadow
1912,every
1913,american
1914,three
1915,years
1916,ago
1917,i
